,path,interval_folder,sector,ticker,size_bytes,size_gb
142,15_min_interval_stocks/Consumer_Discretionary/ADSEW.csv,15_min_interval_stocks,Consumer_Discretionary,ADSEW,147491,0.00013736169785261154
143,15_min_interval_stocks/Consumer_Discretionary/ADT.csv,15_min_interval_stocks,Consumer_Discretionary,ADT,3147878,0.0029316898435354233
144,15_min_interval_stocks/Consumer_Discretionary/ADV.csv,15_min_interval_stocks,Consumer_Discretionary,ADV,1368286,0.0012743156403303146
145,15_min_interval_stocks/Consumer_Discretionary/AENT.csv,15_min_interval_stocks,Consumer_Discretionary,AENT,284350,0.0002648215740919113
146,15_min_interval_stocks/Consumer_Discretionary/AENTW.csv,15_min_interval_stocks,Consumer_Discretionary,AENTW,49450,4.605390131473541e-05
147,15_min_interval_stocks/Consumer_Discretionary/AEO.csv,15_min_interval_stocks,Consumer_Discretionary,AEO,10748737,0.010010541416704655
148,15_min_interval_stocks/Consumer_Discretionary/AER.csv,15_min_interval_stocks,Consumer_Discretionary,AER,7290113,0.00678944680839777
149,15_min_interval_stocks/Consumer_Discretionary/AERT.csv,15_min_interval_stocks,Consumer_Discretionary,AERT,235411,0.0002192435786128044
150,15_min_interval_stocks/Consumer_Discretionary/AEVA.csv,15_min_interval_stocks,Consumer_Discretionary,AEVA,1883549,0.00175419170409441
151,15_min_interval_stocks/Consumer_Discretionary/AGAE.csv,15_min_interval_stocks,Consumer_Discretionary,AGAE,1715281,0.0015974799171090126
152,15_min_interval_stocks/Consumer_Discretionary/AGS.csv,15_min_interval_stocks,Consumer_Discretionary,AGS,2330838,0.0021707620471715927
153,15_min_interval_stocks/Consumer_Discretionary/AGX.csv,15_min_interval_stocks,Consumer_Discretionary,AGX,5769641,0.005373396910727024
154,15_min_interval_stocks/Consumer_Discretionary/AHG.csv,15_min_interval_stocks,Consumer_Discretionary,AHG,1849246,0.0017222445458173752
155,15_min_interval_stocks/Consumer_Discretionary/AIEV.csv,15_min_interval_stocks,Consumer_Discretionary,AIEV,196843,0.00018332432955503464
156,15_min_interval_stocks/Consumer_Discretionary/AIN.csv,15_min_interval_stocks,Consumer_Discretionary,AIN,9523784,0.0088697150349617
157,15_min_interval_stocks/Consumer_Discretionary/AIRT.csv,15_min_interval_stocks,Consumer_Discretionary,AIRT,2730419,0.0025429008528590202
158,15_min_interval_stocks/Consumer_Discretionary/AIRTP.csv,15_min_interval_stocks,Consumer_Discretionary,AIRTP,240606,0.00022408179938793182
159,15_min_interval_stocks/Consumer_Discretionary/AIT.csv,15_min_interval_stocks,Consumer_Discretionary,AIT,9371620,0.00872800126671791
160,15_min_interval_stocks/Consumer_Discretionary/AKA.csv,15_min_interval_stocks,Consumer_Discretionary,AKA,877731,0.0008174506947398186
161,15_min_interval_stocks/Consumer_Discretionary/AKAM.csv,15_min_interval_stocks,Consumer_Discretionary,AKAM,10311180,0.00960303470492363
162,15_min_interval_stocks/Consumer_Discretionary/AL.csv,15_min_interval_stocks,Consumer_Discretionary,AL,5482118,0.005105620250105858
163,15_min_interval_stocks/Consumer_Discretionary/ALGT.csv,15_min_interval_stocks,Consumer_Discretionary,ALGT,7406449,0.006897793151438236
164,15_min_interval_stocks/Consumer_Discretionary/ALIT.csv,15_min_interval_stocks,Consumer_Discretionary,ALIT,1692914,0.0015766490250825882
165,15_min_interval_stocks/Consumer_Discretionary/ALK.csv,15_min_interval_stocks,Consumer_Discretionary,ALK,10364861,0.009653029032051563
166,15_min_interval_stocks/Consumer_Discretionary/ALLE.csv,15_min_interval_stocks,Consumer_Discretionary,ALLE,4560845,0.004247617907822132
167,15_min_interval_stocks/Consumer_Discretionary/ALSN.csv,15_min_interval_stocks,Consumer_Discretionary,ALSN,5163598,0.004808975383639336
168,15_min_interval_stocks/Consumer_Discretionary/ALTS.csv,15_min_interval_stocks,Consumer_Discretionary,ALTS,160285,0.00014927703887224197
169,15_min_interval_stocks/Consumer_Discretionary/ALV.csv,15_min_interval_stocks,Consumer_Discretionary,ALV,10688108,0.009954076260328293
170,15_min_interval_stocks/Consumer_Discretionary/AMC.csv,15_min_interval_stocks,Consumer_Discretionary,AMC,6670142,0.006212053820490837
171,15_min_interval_stocks/Consumer_Discretionary/AMCR.csv,15_min_interval_stocks,Consumer_Discretionary,AMCR,6711394,0.006250472739338875
172,15_min_interval_stocks/Consumer_Discretionary/AMN.csv,15_min_interval_stocks,Consumer_Discretionary,AMN,7538508,0.007020782679319382
173,15_min_interval_stocks/Consumer_Discretionary/AMRC.csv,15_min_interval_stocks,Consumer_Discretionary,AMRC,4745741,0.004419815726578236
174,15_min_interval_stocks/Consumer_Discretionary/AMSC.csv,15_min_interval_stocks,Consumer_Discretionary,AMSC,8715046,0.008116519078612328
175,15_min_interval_stocks/Consumer_Discretionary/AMWL.csv,15_min_interval_stocks,Consumer_Discretionary,AMWL,1878483,0.001749473623931408
176,15_min_interval_stocks/Consumer_Discretionary/AMZN.csv,15_min_interval_stocks,Consumer_Discretionary,AMZN,15696902,0.014618879184126854
177,15_min_interval_stocks/Consumer_Discretionary/AN.csv,15_min_interval_stocks,Consumer_Discretionary,AN,8943155,0.00832896213978529
178,15_min_interval_stocks/Consumer_Discretionary/ANF.csv,15_min_interval_stocks,Consumer_Discretionary,ANF,10863626,0.010117540135979652
